Ensemble CD34 fAdrenal fHeart fKidney fLung fBrain IPS_19.7 IPS_19.11 IPS_6.9 fLung_Rt fLung_Lt fKidney_Rt mobCD34 fKidney_Lt fThymus fIntestine_Sm fIntestine_Lg CD3 CD8 CD4 CD14 CD19 fKidney_Rcortex fKidney_Rpelvis fMuscle_Leg fMuscle_Arm mobCD3
ENSG00000119922 2.79924679567489 0 -6.47342766737772 0 -3.97984521365778 -11.658496807071 -2.80674236599273 -2.79475142214785 -6.07946514880567 -1.87888711063629 -4.04107657052926 -4.45863119570513 0 -4.56604868126464 0 -11.589460164628 -5.48571158925824 5.41181124977171 26.3681647672191 0 35.7534644878821 0 -5.02577357091145 -4.76244149563705 0 0 5.26807170307499
ENSG00000119917 0 0 -7.06930686312585 0 0 -11.8773246443602 0 0 0 0 0 0 0 0 6.03113383599966 4.18092106259946 2.91059024953215 0 0 0 5.82398635935478 0 0 0 0 0 0
ENSG00000185745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000152778 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000138182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000148688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000180628 0 0 1.64880277350816 0 -1.84406778535234 -6.52349469587898 0 -6.60296790689595 0 0 -4.21623334570341 0 0 0 0 0 0 9.74483032609663 7.79313063422588 0 0 0 0 0 0 0 0
ENSG00000165338 -10.0139613818461 0 -3.62526990001614 0 18.753907719628 9.51355658103186 0 0 0 13.9460999163053 9.86018171195476 2.43623847596344 0 2.35460908784074 0 -1.83281815397965 0 -10.5976115820891 -10.2878669564215 -3.09803104263316 -20.1053083477922 0 0 2.69627387205374 0 0 0
ENSG00000107854 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000095564 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000198060 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000138160 0 0 2.97080409925738 0 3.08416540952253 0 0 0 0 0 0 0 0 0 4.21396193324332 0 0 0 0 0 -10.2689314420232 0 0 0 0 0 0
ENSG00000152804 69.1765756785168 -2.15147794768324 -7.96022716723907 -2.85106540892498 -2.66618537627542 -9.56034893447292 -3.5564562970531 -3.38972172858077 -3.36877088681813 -2.24669068350346 -2.30583128035316 -8.76585880866635 -3.04063485508093 -8.32379643082419 -3.09926153875294 -8.13195865993747 -3.36099084917289 -2.95041452413534 -2.81905904660954 0 10.4024695871695 15.7132524561279 -3.13890630827048 -3.06029384097947 -2.83176414096877 -2.81558081094828 -2.89700219656326
ENSG00000138190 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000138180 -4.03256759533451 0 9.78504593654059 0 0 -1.48942866192727 0 0 0 0 0 0 0 0 11.1173715120378 0 0 -4.9420164092648 -5.23161013764806 0 -5.20679464440376 0 0 0 0 0 0
ENSG00000138193 -58.1962436861896 -24.1556313718714 34.7469869678966 31.6734617930606 37.277904319875 37.2573184047447 -53.7184476817614 -54.2954046561954 -53.8051976008365 33.6415468899647 31.5584804206085 42.512490622602 26.6639172561604 42.3931575457537 -39.3024371968844 45.7585329467685 43.9226162946854 -52.8923751734588 -52.2902362904368 -50.1295292789209 -52.9352304942296 -55.8232798837866 44.2405497757963 45.0412596274054 55.8514036906196 52.5269546060651 -57.5225678474352
ENSG00000108231 -12.2466143977072 -7.60266148394713 -11.7760207261837 -7.36181301623066 -14.5887189100156 47.5237909503843 -12.7426571718272 -13.3801614303504 -12.6489781787457 -12.9602095107008 -11.57262022665 -4.74377064598679 -12.8659722298009 -6.59592099012113 -12.2164977054631 -10.0404286786535 0 -12.5359875232765 -12.3153876614444 -12.7766988840861 -12.6835881257094 -12.6285012669834 -7.29997059962652 0 97.6044604053359 97.7084175910095 -9.25348958321954
ENSG00000176273 -4.95001639711158 0 -5.68979189766174 0 -5.05514488476694 -4.46646785395378 0 0 0 -5.15808747548189 -4.42397968969749 -4.88026026970853 0 -4.99989250442395 0 25.8314470370808 36.4125724957055 -4.30433221456702 -4.69245767449438 0 -5.4414741818162 0 -5.3129835414351 -2.86913094766774 0 0 0
ENSG00000119969 0 0 0 0 2.83997410314101 0 4.63505920503839 0 4.53335580672415 0 0 2.9679236762423 0 0 0 0 0 0 0 0 -14.9763127911459 0 0 0 0 0 0
ENSG00000107443 0 0 -0.783625395884158 0 0 0.783625395884158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000107447 33.2939869673053 -2.4778571694682 -5.40126080082153 0 -5.20340348823577 -5.12096560785296 0 0 0 -5.34439884679187 -4.81239664027856 -2.00931001579751 0 -5.48336037985893 28.6913025183885 -5.39989488394604 -5.61232275948006 -2.07752400904673 -2.11353191199744 0 0 0 -5.41775719776867 -5.51130577434954 0 0 0
ENSG00000155640 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000171307 0 1.11014209425048 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.11014209425048 0 0 0 0 0 0
ENSG00000165886 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000165887 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000203942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000166024 0 0 -1.34693145527701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.34693145527701 0 0 0 0 0 0 0 0 0
ENSG00000119919 5.55461513803406 0 -1.01147296208307 0 -1.04885770317966 0 0 0 0 -1.10721066154034 0 -1.20124967455965 0 -1.18582413667133 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000119929 1.43006408271104 0 1.18073768137649 0 0 -5.93899367579018 0 0 0 0 0 0 0 0 1.68090558838909 0 0 1.64728632331357 0 0 0 0 0 0 0 0 0
ENSG00000023839 -7.56748530429912 -7.92236441698528 -8.17747321203471 0 -8.27700391051695 -8.60429125827639 -4.64327535064885 -4.77653830940665 -4.75518731234093 -8.205362642708 -7.88311340881233 0 -4.63080899783682 0 -7.20237995786955 35.1801702004171 76.4864770250565 -6.02196362744266 -6.60939683351511 0 -7.03386091128962 0 0 0 -4.45893974759816 -4.89720202389254 0
ENSG00000075290 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000166135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000075891 -9.72502320368905 0 -12.2899536995145 10.6053902542195 -13.5297140792026 -2.05330274524463 0 0 0 -7.39364414658981 -6.94742362219188 19.5286402570636 0 21.8910869121486 0 -12.9677843454105 -5.33832227169618 -4.44618879284874 0 0 0 0 15.1658328891249 7.50040659383125 0 0 0
ENSG00000095539 -7.22798177043816 17.423416378898 -6.83447256293918 0 -4.6903765631672 23.1489511040625 0 -1.58136439525485 0 -2.62292581592099 -2.41312710754967 -2.29589267319136 -1.8779395100015 -1.23514322800438 -8.32526635861242 34.9161901683038 17.3994601262811 -6.7009768550798 -6.95396282705632 -3.67145283149181 -6.45996212537272 -3.66562077359106 -1.24871257941089 -1.35112224445816 -7.87365145522169 -8.18906845755797 -7.66899764322525
ENSG00000107815 2.39959103870407 0 -0.798431118254442 0 -2.24060490009136 0 0 1.42176716532603 0 0 0 0 0 0 0 -0.782322185684301 0 0 0 0 0 0 0 0 0 0 0
ENSG00000107816 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000107819 18.6964517577747 0 -3.95596365310714 0 -3.9039639273285 0 -6.02091082057729 -5.71261484185561 -5.97145936845551 -4.23722092876113 -4.20709357950146 -4.6670422296349 0 -4.62984886758152 -5.08751593649222 17.9574516270712 21.7351773508417 0 0 0 0 0 -4.9190379086859 -5.07640867370646 0 0 0
ENSG00000107807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000166167 -0.959227616468924 1.74234730878852 1.28884997933015 -1.2905576367871 1.26239009287827 6.88453098366255 0 0 0 1.20311757217131 0.986546718100967 1.24367557755105 0 1.12976629079304 0 -0.850093577691881 0 -0.941886166212429 -1.08773775558137 0 -13.8878331185469 0 0 0 1.70084605195315 1.57526529605957 0
ENSG00000166171 0 0 2.21363176199716 6.31372247219385 0.898438911714417 0 0 0 0 0 2.28054003702012 1.01581994677731 0 1.07223972568093 -1.45717507743795 0 0 -6.77748087963926 -3.69612018863356 0 0 0 0 0 0 0 -1.86361670967301
ENSG00000166189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000148840 3.21943205955766 0 -3.94367483013665 -1.41683775110557 0 -4.08563643878236 16.6955904304909 18.3723491413283 16.1476182633265 -4.1995790179419 -4.12184641839353 -5.31173590495341 0 -5.5643884068524 -4.61403611000101 -5.48996823774164 -4.92180980913994 0 0 0 0 0 -5.90479021427524 -4.86068675537968 0 0 0
ENSG00000166197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000107862 -1.13722599045403 0 0.540263008306988 0 0 0 0 0 0 0 0 0 0 0 0 0.596962982147042 0 0 0 0 0 0 0 0 0 0 0
ENSG00000077150 2.59413480237286 0 -3.75093015825092 0 -5.73286386055179 -13.9290013849315 0 0 0 -1.60801449133791 -1.39495442333821 -6.4667465594033 0 -7.97575463697275 0 -3.89625797872232 -1.70433720135072 10.7133412013416 11.2862626592204 1.98908941293203 18.8758490139004 12.6168296311028 -6.43194312146044 -7.18946760637572 0 0 2.00476470182548
ENSG00000107882 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000171206 0 0 0 0 0.922064303118173 0 0 0 0 0 0 0 0 0 0 -2.3626131415634 0 0 0 0 1.44054883844523 0 0 0 0 0 0
ENSG00000148842 -1.0959993189105 17.4296262336926 -9.53646184363945 -1.13368389603583 -0.428531714391354 3.1875595697008 0 0 0 -0.274081443967913 -0.346341169612109 -0.331195205567719 -1.65937863631176 -0.299897770755902 -5.35634090107245 2.06377338262412 2.4483059295075 -0.312549928322135 0.762420474272825 0 -2.08893641444833 0 0 0 -1.37067226920336 -1.65761507755901 0
ENSG00000148798 -23.5560319075694 -4.47865242178141 -24.0886332826957 -6.30570364079814 -19.4779695255948 144.997171117443 26.5426124443843 7.08127854324841 26.5824287003258 -20.4624386284292 -7.9994493609139 -11.8051328257026 -6.78356897705202 -20.4942354021166 -6.32013820515166 26.9597791493291 31.9999348529313 -20.0274520331708 -12.0170513984093 -6.88180090405909 -11.8932328791937 -6.80821786029899 -21.1714122327387 -12.8367403117305 -6.89450489581091 -7.05039388893982 -6.81044422550418
ENSG00000148835 0 0 -0.894903394391192 0 -0.766817081790395 0 0 0 0 0 0 0 0 0 0 0 0 1.66172047618159 0 0 0 0 0 0 0 0 0
ENSG00000148843 0 0 -4.5165970274418 0 0 0 1.52023065232182 1.45539967970556 3.10453813943926 0 0 0 0 0 0 0 0 0 0 0 -1.56357144402484 0 0 0 0 0 0
ENSG00000107954 0 0 -3.08855571398706 0 -3.06523084585878 4.50983054977923 0 0 0 0 0 -3.63805183398953 0 -3.56311548969711 0 3.99901557848243 0 0 0 0 4.84610775527082 0 0 0 0 0 0
ENSG00000065613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000156384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000156395 -2.0592888891552 -2.18905346040041 -1.88704522994194 0 -2.37718337830838 39.2355033255231 0 -2.03515801503436 0 -2.34333844041711 -1.95546341950738 -1.54627142658329 0 -1.53602369766784 -2.38410930480827 -1.89329953893743 -1.76441542337017 -1.63348336098681 -1.90773720166854 0 -1.85072433407426 -2.04489036949659 -1.66311909582208 -1.57633671337684 -2.28032424125185 -2.30823778471436 0
ENSG00000148700 -10.2797045979318 0 0 0 1.54973302992323 -2.20316120282006 0 0 0 0 0 1.99821327954875 0 0 0 4.43051169911653 2.46093431958034 2.04347347258295 0 0 0 0 0 0 0 0 0
ENSG00000119950 -1.06119552108356 -1.32705387731375 0 0 -1.06528512660303 0 -1.6904478539971 -1.74560466581142 -1.51012366184198 0 -0.85413188414978 -1.08552536520592 0 -1.04812405310118 -1.0829040529451 -1.23842499960832 -1.24667237950595 15.9344740520967 0 0 0 0 -0.978980610929631 0 0 0 0
ENSG00000138166 -2.8368118802549 0 6.87322049245645 0 -4.19901357897359 -6.99117195910645 0 0 0 0 0 -5.07052285214126 0 -5.27543528641429 0 -1.47704427176214 0 1.39824970772025 14.3091558660519 0 12.2687608787737 0 -5.05102052822962 -3.94836658812003 0 0 0
ENSG00000108055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000150593 1.70128061349047 0 -7.2832226427001 -6.47824594746765 -4.28174314659785 -5.23359748337122 -8.25070271431313 -8.80078782477448 -8.37137221160063 0 0 0 0 0 0 0 0 23.2278071420226 23.770584215312 0 0 0 0 0 0 0 0
ENSG00000108061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000150594 0 0 -1.93199435989822 0 -1.98701326969507 5.77049238347425 0 0 0 -1.85148475388097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000148737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000197893 -10.0156226466593 -10.7949241972646 95.6402799486189 -9.57187160213788 -11.0965882557787 -10.8686694425967 -10.6166981319233 -10.4888336601236 -10.9192362594659 -10.8624475751804 -10.4989943382523 -11.4743525979858 76.4456885373407 -11.2384845253982 -11.0009959079467 -11.1681427471247 -11.4902072741949 -9.48220077971604 -9.54123611809842 -9.45669427768299 -9.14295808482637 -9.57487643733305 -11.1431082299186 -11.5742626769545 -2.97441146803219 72.6941546694438 -9.78430592080825
ENSG00000165806 1.02836682216796 0 1.09517050713714 1.05480475295324 1.02894789243384 -11.6898217227191 0 0 0 1.16107445052579 0.902052074982953 0 0 0 0 1.08211299163949 1.05432164376494 0.94963031138493 1.14386632321357 0 1.18947395251523 0 0 0 0 0 0
ENSG00000043591 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000095627 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000165832 0 2.02133325861499 -1.93889949277955 2.01713229254691 -2.09956605838235 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000107518 -42.1886724549314 54.6741122691705 -24.9867107636101 15.9890579938762 -0.752156340037106 65.6069643175323 0 -3.20808568145509 0 2.16532530009349 -12.5488826609405 55.4399452130059 -22.9687239340897 55.1185510356687 -23.0239241049319 2.33637658437061 2.42588631752326 -35.1684564808538 -36.770362849627 -25.8622953616935 -37.6060915771933 -17.7067972634243 37.2887705859551 54.8891817313698 -18.3433241212488 -17.9937547995033 -26.8059329550261
ENSG00000175535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000165646 33.1195029329806 0 -5.52250780052989 0 -5.64239291835311 -2.34719960736569 0 0 0 -5.99397611908804 -5.44025300961052 -1.9851343819105 0 -5.49594099488787 20.3484915925064 -5.69557398900987 -2.61526279083935 0 -2.1824706258492 0 -2.30346953841332 0 -5.54709058541147 -2.6967221642182 0 0 0
ENSG00000188613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000198873 -11.5850928758857 22.8138222507376 18.2634429152323 -5.77916809189114 14.0296348436661 0 -14.5755980119797 -11.9578319766941 -17.9516033376122 9.82935556865417 5.77586632610504 -4.60101227107374 2.69176890912735 -5.11853017849316 0 1.02741555050062 0 9.51544420925322 0 0 0 0 -8.59566775156912 -3.78224607807755 0 0 0
ENSG00000151929 -0.851036618486521 1.0618058129462 12.7392818018769 0 -3.55128302479617 -15.0618059208138 0 0 0 -2.12282762432275 0.0910340893370902 -1.89225089015895 8.43537317530126 -1.95366042470305 -4.49447284726211 -7.06685178370333 -4.38095124042849 11.6386253517685 2.18997686879766 1.55696746737527 1.10717092255741 0 -2.01537350186664 0 0 1.3919672568821 3.1783111296994
ENSG00000107651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000120008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000138162 -14.5032977848786 -6.0988198036251 53.0966248417636 -6.05407030425874 -11.6823643072017 4.32689850005049 -1.80240606234693 -3.77807232350946 -3.88872307485921 -12.5232545947524 -8.6835908308559 -8.9574424144752 49.1612646869249 -9.09477882054766 -13.7483215083285 13.0234758385792 7.69239114418497 -13.3074151930092 -13.8483390986754 -9.75234315985124 -12.9038012315681 -9.59013952564035 -9.21268299396727 -8.29723135536227 28.3040939285218 33.8785067828694 -11.7561613351811
ENSG00000107679 -25.4391163977267 0 5.12733081314865 0 2.96080712268358 3.45062295314069 0 0 0 0 0 5.42314606009707 0 5.34336455231895 0 4.70540164841341 5.08463589587279 5.04775403644024 5.03626625173338 0 -28.4031555092121 0 5.65041714412276 6.01252542896729 0 0 0
ENSG00000166033 -14.810462704251 -1.64942376235722 4.10903510005462 3.40749752096242 0.940635024040621 0 0 0 0 1.27216346204684 1.22335961590845 6.1647290874739 0 6.08416179940684 -1.62023491408817 1.18090468200416 0 -9.59634762158695 -5.95535312415017 0 -4.2869126688953 0 12.2379445748562 3.29707075092496 0 0 -1.99876682235028
ENSG00000196177 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000154473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000154478 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000165660 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000019995 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000107938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000107949 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000150760 14.2388432518862 4.48627828653403 19.0239211555131 12.829273302295 27.6866516466974 0.787573203431488 14.6797357141017 5.42734023089762 14.6952542528452 25.4548198922011 19.6551623609573 22.779233757337 18.6122519807425 20.6995163251847 -3.98964773326422 17.4231388843433 17.0415539957939 -59.6171593201845 -60.7374528250087 -42.588261613865 -49.41355502325 -57.0703425154531 20.0968625472725 21.673232200887 19.4882611279988 14.3576830839216 -57.720168169816
ENSG00000132334 6.54888253627479 -0.956895134820326 -11.1744149185512 -9.8951545808571 -10.4592679526449 -2.90888382819525 -11.9666981183531 -12.3231068427636 -12.2326452876027 -11.0090124401205 -11.1192070473013 -10.9267498041787 -8.64210229006203 -12.1721472536392 -3.12682897369838 -3.00331514038305 -2.95741081817846 19.4633124455954 25.9961001443676 36.7182171366513 85.6165402570701 -2.74632601253907 -14.4311803057936 -9.96311652125725 -3.65938767458322 -6.31113667878986 -2.35806489564636
ENSG00000170430 0 0 0 1.24008244871481 0 -1.24008244871481 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000108010 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000175470 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000151640 -3.16900574355009 -1.59581394040465 8.36929378645444 0 -2.22940404916589 28.9918909677394 0 0 0 -1.36268528436124 -1.35581816016684 -2.49297030118438 0 -1.43929952112723 -3.41326879819525 -3.16832882935056 -3.13728532416108 -2.61245831467788 -1.51048223979005 0 -1.40399646695936 0 -1.41508543737341 -1.55329158946727 -1.82791247496746 -1.85772199745445 -1.81635628183672
ENSG00000068383 -3.27239396151954 2.7881644974096 29.0698569164214 -3.32902874740114 1.12968824759892 -1.32400232031173 0 0 0 -0.0537992685953723 -0.117443594719428 -1.34039592315098 20.0710734352569 -2.82217269651446 -3.90574753866396 -0.205139189324519 -1.1528255965529 -7.63624544129371 -13.8104678966085 -4.21734471619248 -2.91052434591296 -3.53873183534922 -2.96970251826615 -1.31820241956343 1.67319253979768 3.22567888215732 -4.03348650870126
ENSG00000171794 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000148832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000148824 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000130649 0 0 -1.04673695798326 0 -1.18424646869404 5.95628750712408 0 0 0 -1.14608857358233 0 0 0 0 0 -1.2823400948887 0 0 0 0 0 0 -1.29687541197575 0 0 0 0
ENSG00000151240 -24.5735694327545 -1.05723842520209 13.515836497439 1.2944179789993 4.08169292870432 27.0600535999654 -3.99728516433414 -4.0947084512168 -1.39959580838629 2.26665061292734 0.579876947191869 4.60597367780206 5.79720150120816 3.40828823490552 -13.6483292805838 0.420427669423612 1.53912082407587 -5.7536878741276 -9.59161399705738 -6.01554249855893 -18.7614601352716 -6.34366635213389 2.47226929807838 3.54921577833829 15.0308924969961 10.9942153148799 -1.37943594130814
ENSG00000107929 0 0 0 -2.45322797451457 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.45322797451457 0 0 0 0
ENSG00000067064 0 2.95995367300447 -2.95995367300447 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000185736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000107959 0 10.9260661487162 0 -1.97028867885264 -1.40956220913103 0 0 0 0 -1.54346541489564 -1.72111112114657 0 0 -1.4311641407408 0 -1.35395609228409 0 0 0 0 -1.49651849166547 0 0 0 0 0 0
ENSG00000067082 25.1620781163212 -7.2613514358782 -15.7642448158425 -22.4115730715913 -9.9542150499386 -16.7251795586778 -23.6651064284153 -25.5051326864359 -24.9359895227097 -6.46969186169363 -16.596610969785 -19.2226272980932 0 -20.4943030358228 -2.2844622368442 -5.51706015835881 -2.38644726757598 37.9606450513487 49.187122811934 38.6603618328263 38.2674157570364 34.660462428703 -20.2906332092582 -19.5659266197129 0 0 35.1524692284642
ENSG00000178372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000196372 3.6136073436696 3.60255754875389 -1.96398755176371 0 -2.0572318090604 0 0 0 0 -0.840746186965275 0 0 0 0 -2.35419934463411 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000057608 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000134470 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000134460 31.3704317051785 -11.2622791156532 -11.6095148773513 -10.9515266293975 -10.7409342730731 -11.4228779060263 -3.5705018443874 0 0 -11.3528299655353 -11.0883699624267 -10.6637677106218 0 -11.4229621317741 0 -10.9592901490614 -10.869813670286 34.3422896111514 0 45.086020154714 -11.2032205423172 0 -12.0359517261107 -12.8737946047959 -3.60464138901345 -3.60105630044365 58.434591327231
ENSG00000065675 33.4128061673894 -28.5531803001553 -42.791188153039 -3.05258827144123 -14.6670549173562 -28.5145890407209 0 0 0 -17.8483404828494 -14.5902417740575 6.48599042837861 -23.7766412792551 -4.70563527010399 39.7745821915741 -19.9849558557865 -18.8091986670652 51.544529876429 51.2037844151789 38.3469270535778 -22.6334658970187 -21.4070561209517 -9.74450632452265 -2.48375370999791 8.09617711881353 2.59554785224957 42.1020509607304
ENSG00000151657 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000151461 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000165609 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000107537 0 5.63430879590309 5.53438489813261 0 -1.36078871593786 -4.43372896420257 0 0 0 0 0 0 0 0 -5.37417601389527 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000165626 11.8507646513641 0 8.13460833303358 0 3.60623848770747 6.55919427288918 0 0 0 1.21792300720016 2.5367052496348 9.69051286204463 0 12.0361735390336 -12.9752240092695 -8.19156965781398 0 -13.3602110613122 -16.4990628248699 0 -9.98856649599337 -5.41006127562262 9.42383132773612 12.9134053832284 0 0 -11.5446617889905
ENSG00000151474 -31.3458197126438 -9.60408324936687 12.2589744383598 9.25382128797152 11.0468918743167 40.7712456577177 12.0452287930254 6.53087814155324 5.06773344012215 11.4498785185749 7.81772964441958 14.702866795838 4.92385492469296 14.1706438951188 4.20693469613246 -6.4277315154814 -5.11008265827355 -15.9182708690071 -29.950398906529 -27.9928248328743 -27.6389146364684 -20.1939400583613 12.3300951713364 13.4712172835036 11.3292735697838 2.69473896666501 -19.8899406601264
ENSG00000065809 -26.7183435513356 -16.3182279609221 -26.7782395795803 -6.68185058975011 -12.6493047916522 -3.66374125071731 -7.08354841519344 -7.67741024690269 -7.00790170160184 -3.5812611460538 -6.22844237540979 -0.540055761942456 -17.0530600448831 -0.651120897136455 2.98051475386176 -4.04401170233014 -6.17401500391443 42.3397358977721 42.0319232945014 42.8674695959593 10.2303898381685 12.3393067149653 -0.202225939618718 2.85026740976465 -7.66625984200104 -7.65603582147778 12.7354491174302
ENSG00000152457 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000077943 -37.9402371082675 15.9898293811757 -14.9962205680355 3.15948195947995 57.6839017147644 -27.2399787546359 -31.2106307637153 -21.5399039610175 -30.302634549369 58.0911396190647 29.4198439731306 51.6182943874768 0 50.2860209707576 -25.1264517251981 -2.33842044035159 0 -30.3879154042623 -30.3566911729753 -16.7471482286065 -30.9645881720343 -21.0653773378997 44.2626562991677 30.8948180823237 0 0 -21.1897882009727
