comp0_NID	IW_ID	Ensemble	HUGO
11265	20435	ENSG00000162999	DUSP19

11266	20437	ENSG00000070718	AP3M2

11267	20438	ENSG00000112576	CCND3

11268	20441	ENSG00000173567	GPR113

11269	20442	ENSG00000053900	ANAPC4

11270	20448	ENSG00000122678	POLM

11271	20449	ENSG00000185049	WHSC2

11272	20451	ENSG00000005893	LAMP2

11273	20454	ENSG00000092847	EIF2C1

11274	20455	ENSG00000103490	PYCARD

11275	20456	ENSG00000159479	MED8

11276	20457	ENSG00000102977	ACD

11277	20458	ENSG00000118640	VAMP8

11278	20459	ENSG00000092969	TGFB2

11279	20461	ENSG00000108946	PRKAR1A

11280	20464	ENSG00000043039	BARX2

11281	20465	ENSG00000126264	HCST

11282	20466	ENSG00000128534	LSM8

11283	20468	ENSG00000171097	CCBL1

11284	20469	ENSG00000139973	SYT16

11285	20470	ENSG00000104804	TULP2

11286	20471	ENSG00000176678	FOXL1

11287	20472	ENSG00000186462	NAP1L2

11288	20473	ENSG00000162517	PEF1

11289	20474	ENSG00000130176	CNN1

11290	20476	ENSG00000008282	SYPL1

11291	20477	ENSG00000100325	ASCC2

11292	20478	ENSG00000198670	LPA

11293	20480	ENSG00000089818	NECAP1

11294	20482	ENSG00000070748	CHAT

11295	20483	ENSG00000162188	GNG3

11296	20485	ENSG00000160131	VMA21

11297	20486	ENSG00000206321	ENSG00000206321

11298	20487	ENSG00000206561	COLQ

11299	20488	ENSG00000213694	S1PR3

11300	20491	ENSG00000185813	PCYT2

11301	20494	ENSG00000124496	TRERF1

11302	20495	ENSG00000176396	EID2

11303	20496	ENSG00000122223	CD244

11304	20497	ENSG00000184900	SUMO3

11305	20498	ENSG00000102010	BMX

11306	20499	ENSG00000099256	PRTFDC1

11307	20500	ENSG00000173653	RCE1

11308	20501	ENSG00000205542	TMSB4X

11309	20502	ENSG00000133858	ZFC3H1

11310	20504	ENSG00000154144	TBRG1

11311	20505	ENSG00000131183	SLC34A1

11312	20507	ENSG00000138018	SELI

11313	20508	ENSG00000185551	NR2F2

11314	20509	ENSG00000164605	ENSG00000164605

11315	20511	ENSG00000197157	SND1

11316	20512	ENSG00000156273	BACH1

11317	20515	ENSG00000101040	ZMYND8

11318	20516	ENSG00000167207	NOD2

11319	20517	ENSG00000197442	MAP3K5

11320	20518	ENSG00000188822	CNR2

11321	20520	ENSG00000130520	LSM4

11322	20523	ENSG00000147130	ZMYM3

11323	20524	ENSG00000212876	ENSG00000212876

11324	20529	ENSG00000126458	RRAS

11325	20530	ENSG00000136111	TBC1D4

11326	20531	ENSG00000147402	GABRQ

11327	20534	ENSG00000118096	C11orf60

11328	20536	ENSG00000182287	AP1S2

11329	20539	ENSG00000165934	CPSF2

11330	20542	ENSG00000102970	CCL17

11331	20543	ENSG00000198875	ENSG00000198875

11332	20544	ENSG00000128045	RASL11B

11333	20545	ENSG00000215700	LOC100131261

11334	20546	ENSG00000125912	NCLN

11335	20547	ENSG00000050748	MAPK9

11336	20548	ENSG00000169877	ERAF

11337	20549	ENSG00000198586	TLK1

11338	20551	ENSG00000196187	TMEM63A

11339	20552	ENSG00000137252	HCRTR2

11340	20555	ENSG00000153048	CARHSP1

11341	20556	ENSG00000164929	BAALC

11342	20559	ENSG00000170290	SLN

11343	20561	ENSG00000172361	CCDC11

11344	20562	ENSG00000135773	CAPN9

11345	20565	ENSG00000204763	ENSG00000204763

11346	20566	ENSG00000154016	GRAP

11347	20567	ENSG00000150637	CD226

11348	20575	ENSG00000105880	DLX5

11349	20576	ENSG00000143774	GUK1

11350	20579	ENSG00000170759	KIF5B

11351	20581	ENSG00000173432	SAA1

11352	20582	ENSG00000185245	GP1BA

11353	20584	ENSG00000188786	MTF1

11354	20586	ENSG00000214358	ENSG00000214358

11355	20587	ENSG00000182325	FBXL6

11356	20589	ENSG00000137767	SQRDL

11357	20590	ENSG00000171786	NHLH1

11358	20596	ENSG00000131467	PSME3

11359	20598	ENSG00000196092	PAX5

11360	20599	ENSG00000100931	CHMP4A

11361	20600	ENSG00000158966	CACHD1

11362	20602	ENSG00000165055	METTL2B

11363	20603	ENSG00000105953	OGDH

11364	20604	ENSG00000084676	NCOA1

11365	20606	ENSG00000211666	IGLV2-14

11366	20609	ENSG00000205166	ENSG00000205166

11367	20612	ENSG00000166477	LEO1

11368	20613	ENSG00000145198	VWA5B2

11369	20616	ENSG00000101349	PAK7

11370	20617	ENSG00000067225	PKM2

11371	20618	ENSG00000102178	UBL4A

11372	20621	ENSG00000166685	COG1

11373	20630	ENSG00000189030	VHLL

11374	20632	ENSG00000129744	ART1

11375	20635	ENSG00000168928	CTRB2

11376	20636	ENSG00000167744	NTF4

11377	20637	ENSG00000141404	GNAL

11378	20638	ENSG00000118260	CREB1

11379	20639	ENSG00000171492	LRRC8D

11380	20640	ENSG00000037965	HOXC8

11381	20641	ENSG00000171032	ZNF350

11382	20642	ENSG00000164576	SAP30L

11383	20644	ENSG00000114631	PODXL2

11384	20645	ENSG00000147872	ADFP

11385	20646	ENSG00000113356	POLR3G

11386	20649	ENSG00000112357	PEX7

11387	20650	ENSG00000164967	C9orf23

11388	20652	ENSG00000172380	GNG12

11389	20656	ENSG00000185246	PRPF39

11390	20657	ENSG00000099957	P2RX6

11391	20661	ENSG00000120798	NR2C1

11392	20664	ENSG00000144895	EIF2A

11393	20665	ENSG00000103365	GGA2

11394	20667	ENSG00000091583	APOH

11395	20668	ENSG00000084092	C4orf14

11396	20669	ENSG00000213923	CSNK1E

11397	20671	ENSG00000183833	C3orf15

11398	20672	ENSG00000141458	NPC1

11399	20674	ENSG00000186716	BCR

11400	20675	ENSG00000197921	HES5

11401	20682	ENSG00000167613	LAIR1

11402	20686	ENSG00000211890	IGHA2

11403	20687	ENSG00000085117	CD82

11404	20689	ENSG00000064995	TAF11

11405	20690	ENSG00000108883	EFTUD2

11406	20691	ENSG00000206236	ENSG00000206236

11407	20692	ENSG00000086758	HUWE1

11408	20695	ENSG00000140538	NTRK3

11409	20697	ENSG00000140262	TCF12

11410	20703	ENSG00000110080	ST3GAL4

11411	20705	ENSG00000123395	C12orf44

11412	20706	ENSG00000188687	SLC4A5

11413	20707	ENSG00000171877	FRMD5

11414	20712	ENSG00000101473	ACOT8

11415	20716	ENSG00000047849	MAP4

11416	20722	ENSG00000166333	ILK

11417	20725	ENSG00000147166	ITGB1BP2

11418	20726	ENSG00000211799	TRAV19

11419	20727	ENSG00000184674	GSTT1

11420	20730	ENSG00000143013	LMO4

11421	20731	ENSG00000101204	CHRNA4

11422	20735	ENSG00000129103	SUMF2

11423	20739	ENSG00000143368	SF3B4

11424	20741	ENSG00000206503	HLA-A

11425	20746	ENSG00000079931	MOXD1

11426	20747	ENSG00000012211	PRICKLE3

11427	20748	ENSG00000198467	TPM2

11428	20749	ENSG00000057593	F7

11429	20751	ENSG00000110195	FOLR1

11430	20753	ENSG00000167524	FLJ25006

11431	20754	ENSG00000127388	ENSG00000127388

11432	20756	ENSG00000148832	PAOX

11433	20757	ENSG00000188157	AGRN

11434	20758	ENSG00000158748	HTR6

11435	20759	ENSG00000167114	SLC27A4

11436	20760	ENSG00000108091	CCDC6

11437	20762	ENSG00000167645	YIF1B

11438	20765	ENSG00000171503	ETFDH

11439	20768	ENSG00000196084	LOC100130702

11440	20772	ENSG00000149397	HMBS

11441	20773	ENSG00000107018	RLN1

11442	20775	ENSG00000136717	BIN1

11443	20776	ENSG00000166225	FRS2

11444	20777	ENSG00000172379	ARNT2

11445	20779	ENSG00000149295	DRD2

11446	20780	ENSG00000159113	IL10RB

11447	20781	ENSG00000138741	TRPC3

11448	20782	ENSG00000163606	CD200R1

11449	20783	ENSG00000132680	KIAA0907

11450	20785	ENSG00000109339	MAPK10

11451	20786	ENSG00000183760	PAPL

11452	20787	ENSG00000173959	ENSG00000173959

11453	20788	ENSG00000100393	EP300

11454	20789	ENSG00000166833	NAV2

11455	20792	ENSG00000145147	SLIT2

11456	20793	ENSG00000174842	GLMN

11457	20796	ENSG00000196313	POM121

11458	20797	ENSG00000141582	CBX4

11459	20798	ENSG00000140009	ESR2

11460	20801	ENSG00000182973	CNOT10

11461	20802	ENSG00000083622	SOHLH2

11462	20803	ENSG00000152422	XRCC4

11463	20804	ENSG00000146054	TRIM7

11464	20805	ENSG00000172301	C17orf79

11465	20806	ENSG00000066735	KIF26A

11466	20807	ENSG00000164344	KLKB1

11467	20810	ENSG00000154133	ROBO4

11468	20811	ENSG00000136697	IL1F10

11469	20815	ENSG00000156265	C21orf7

11470	20816	ENSG00000213999	MEF2B

11471	20820	ENSG00000137752	CASP1

11472	20823	ENSG00000172354	GNB2

11473	20824	ENSG00000102003	SYP

11474	20825	ENSG00000167470	MIDN

11475	20827	ENSG00000183678	CTAG1A

11476	20828	ENSG00000163788	SNRK

11477	20829	ENSG00000164828	UNC84A

11478	20830	ENSG00000124181	PLCG1

11479	20833	ENSG00000186660	ZFP91

11480	20835	ENSG00000141141	DDX52

11481	20836	ENSG00000135473	PAN2

11482	20839	ENSG00000184990	SIVA1

11483	20841	ENSG00000198677	TTC37

11484	20842	ENSG00000185978	H2AFB3

11485	20844	ENSG00000148572	NRBF2

11486	20845	ENSG00000129474	JUB

11487	20846	ENSG00000146938	NLGN4X

11488	20850	ENSG00000215902	ENSG00000215902

11489	20851	ENSG00000148408	CACNA1B

11490	20852	ENSG00000114019	AMOTL2

11491	20854	ENSG00000183715	OPCML

11492	20855	ENSG00000158019	BRE

11493	20856	ENSG00000184270	HIST2H2AB

11494	20859	ENSG00000186867	QRFPR

11495	20860	ENSG00000197582	GPX1

11496	20861	ENSG00000170745	KCNS3

11497	20862	ENSG00000160808	MYL3

11498	20863	ENSG00000174306	ZHX3

11499	20864	ENSG00000157106	SMG1

11500	20865	ENSG00000116731	PRDM2

11501	20866	ENSG00000187961	KLHL17

11502	20867	ENSG00000087842	PIR

11503	20868	ENSG00000130288	NDUFA13

11504	20869	ENSG00000153786	ZDHHC7

11505	20871	ENSG00000204633	ACTN3

11506	20872	ENSG00000104856	RELB

11507	20873	ENSG00000132535	DLG4

11508	20874	ENSG00000211949	IGHV@

11509	20875	ENSG00000182117	NOP10

11510	20876	ENSG00000144283	PKP4

11511	20879	ENSG00000135424	ITGA7

11512	20881	ENSG00000023191	RNH1

11513	20882	ENSG00000139144	PIK3C2G

11514	20884	ENSG00000158516	CPA2

11515	20885	ENSG00000151322	NPAS3

11516	20886	ENSG00000111802	TTRAP

11517	20887	ENSG00000175155	YPEL2

11518	20890	ENSG00000105327	BBC3

11519	20893	ENSG00000182367	ENSG00000182367

11520	20894	ENSG00000206409	ENSG00000206409

11521	20896	ENSG00000120217	CD274

11522	20897	ENSG00000171722	C1orf111

11523	20898	ENSG00000112320	SOBP

11524	20901	ENSG00000004961	HCCS

11525	20903	ENSG00000137098	SPAG8

11526	20906	ENSG00000184886	PIGW

11527	20907	ENSG00000156171	TMEM77

11528	20908	ENSG00000174358	SLC6A19

11529	20909	ENSG00000056972	TRAF3IP2

11530	20911	ENSG00000115677	HDLBP

11531	20913	ENSG00000144036	EXOC6B

11532	20915	ENSG00000120519	SLC10A7

11533	20916	ENSG00000186088	PION

11534	20917	ENSG00000141622	RNF165

11535	20918	ENSG00000160818	GPATCH4

11536	20920	ENSG00000104870	FCGRT

11537	20921	ENSG00000125877	ITPA

11538	20923	ENSG00000105879	CBLL1

11539	20925	ENSG00000101440	ASIP

11540	20926	ENSG00000130119	GNL3L

11541	20928	ENSG00000198898	CAPZA2

11542	20931	ENSG00000082397	EPB41L3

11543	20932	ENSG00000076053	RBM7

11544	20933	ENSG00000186174	BCL9L

11545	20935	ENSG00000078747	ITCH

11546	20939	ENSG00000204209	DAXX

11547	20943	ENSG00000128641	MYO1B

11548	20944	ENSG00000151640	DPYSL4

11549	20946	ENSG00000112511	PHF1

11550	20948	ENSG00000215173	ENSG00000215173

11551	20950	ENSG00000141198	TOM1L1

11552	20953	ENSG00000166900	STX3

11553	20955	ENSG00000171189	GRIK1

11554	20957	ENSG00000104827	CGB

11555	20958	ENSG00000105771	C19orf61

11556	20959	ENSG00000163673	DCLK3

11557	20961	ENSG00000101981	F9

11558	20962	ENSG00000113196	HAND1

11559	20964	ENSG00000118922	KLF12

11560	20965	ENSG00000198821	CD247

11561	20967	ENSG00000132670	PTPRA

11562	20969	ENSG00000064205	WISP2

11563	20970	ENSG00000148943	LIN7C

11564	20973	ENSG00000187051	RPS19BP1

11565	20978	ENSG00000182646	FAM156A

11566	20979	ENSG00000156256	USP16

11567	20984	ENSG00000119392	GLE1

11568	20985	ENSG00000144339	TMEFF2

11569	20988	ENSG00000145681	HAPLN1

11570	20991	ENSG00000198339	HIST1H4I

11571	20995	ENSG00000138134	STAMBPL1

11572	20997	ENSG00000171885	AQP4

11573	20998	ENSG00000133111	RFXAP

11574	20999	ENSG00000112667	C6orf108

11575	21000	ENSG00000204574	ABCF1

11576	21002	ENSG00000184916	JAG2

11577	21003	ENSG00000163113	OTUD7B

11578	21005	ENSG00000092028	ENSG00000092028

11579	21009	ENSG00000116132	PRRX1

11580	21010	ENSG00000165678	GHITM

11581	21012	ENSG00000109458	GAB1

11582	21014	ENSG00000169375	SIN3A

11583	21015	ENSG00000139437	TCHP

11584	21016	ENSG00000125733	TRIP10

11585	21017	ENSG00000154928	EPHB1

11586	21018	ENSG00000088247	KHSRP

11587	21020	ENSG00000102024	PLS3

11588	21022	ENSG00000203812	HIST2H2AA4

11589	21025	ENSG00000143416	SELENBP1

11590	21026	ENSG00000197451	HNRNPAB

11591	21027	ENSG00000078403	MLLT10

11592	21028	ENSG00000127955	GNAI1

11593	21029	ENSG00000159063	ALG8

11594	21030	ENSG00000130779	CLIP1

11595	21031	ENSG00000196998	WDR45

11596	21032	ENSG00000173209	AHSA2

11597	21033	ENSG00000206410	ENSG00000206410

11598	21034	ENSG00000167658	EEF2

11599	21035	ENSG00000111142	METAP2

11600	21036	ENSG00000011465	DCN

11601	21037	ENSG00000154640	BTG3

11602	21038	ENSG00000073169	RP3-402G11.5

11603	21040	ENSG00000187323	DCC

11604	21042	ENSG00000169427	KCNK9

11605	21046	ENSG00000164299	SPZ1

11606	21047	ENSG00000160602	NEK8

11607	21051	ENSG00000088053	GP6

11608	21052	ENSG00000106524	ANKMY2

11609	21053	ENSG00000169083	AR

11610	21055	ENSG00000104879	CKM

11611	21056	ENSG00000134283	PPHLN1

11612	21058	ENSG00000174766	ENSG00000174766

11613	21059	ENSG00000198752	CDC42BPB

11614	21060	ENSG00000113721	PDGFRB

11615	21061	ENSG00000204347	BTBD17

11616	21062	ENSG00000136250	AOAH

11617	21063	ENSG00000128626	MRPS12

11618	21065	ENSG00000197275	RAD54B

11619	21067	ENSG00000185634	SHC4

11620	21068	ENSG00000102309	PIN4

11621	21069	ENSG00000105509	HAS1

11622	21071	ENSG00000163947	ARHGEF3

11623	21072	ENSG00000164040	PGRMC2

11624	21073	ENSG00000187908	DMBT1

11625	21074	ENSG00000132170	PPARG

11626	21075	ENSG00000106771	C9orf5

11627	21076	ENSG00000187535	IFT140

11628	21078	ENSG00000117643	MAN1C1

11629	21080	ENSG00000164506	STXBP5

11630	21083	ENSG00000100320	RBM9

11631	21084	ENSG00000157551	KCNJ15

11632	21085	ENSG00000148400	NOTCH1

11633	21086	ENSG00000101850	GPR143

11634	21087	ENSG00000186487	MYT1L

11635	21092	ENSG00000143924	EML4

11636	21094	ENSG00000068796	KIF2A

11637	21095	ENSG00000156853	ZNF689

11638	21096	ENSG00000100380	ST13

11639	21097	ENSG00000072135	PTPN18

11640	21098	ENSG00000147799	KIAA1688

11641	21100	ENSG00000163794	UCN

11642	21102	ENSG00000028277	POU2F2

11643	21104	ENSG00000139289	PHLDA1

11644	21105	ENSG00000175575	PAAF1

11645	21106	ENSG00000138709	LARP2

11646	21108	ENSG00000154027	AK5

11647	21110	ENSG00000106031	HOXA13

11648	21112	ENSG00000151729	SLC25A4

11649	21115	ENSG00000084463	WBP11

11650	21116	ENSG00000198408	MGEA5

11651	21119	ENSG00000108443	RPS6KB1

11652	21123	ENSG00000132394	EEFSEC

11653	21124	ENSG00000171311	EXOSC1

11654	21125	ENSG00000185670	ZBTB3

11655	21127	ENSG00000148484	RSU1

11656	21129	ENSG00000065518	NDUFB4

11657	21130	ENSG00000046651	OFD1

11658	21134	ENSG00000165997	ARL5B

11659	21135	ENSG00000110172	CHORDC1

11660	21137	ENSG00000117971	CHRNB4

11661	21144	ENSG00000133030	MPRIP

11662	21145	ENSG00000175785	PRIMA1

11663	21150	ENSG00000072201	LNX1

11664	21151	ENSG00000136573	BLK

11665	21154	ENSG00000100170	SLC5A1

11666	21155	ENSG00000206280	ENSG00000206280

11667	21157	ENSG00000140948	ZCCHC14

11668	21159	ENSG00000157827	FMNL2

11669	21161	ENSG00000213339	QTRT1

11670	21163	ENSG00000160799	CCDC12

11671	21165	ENSG00000170166	HOXD4

11672	21167	ENSG00000100429	HDAC10

11673	21170	ENSG00000089597	GANAB

11674	21173	ENSG00000175463	TBC1D10C

11675	21176	ENSG00000169499	PLEKHA2

11676	21177	ENSG00000149499	EML3

11677	21178	ENSG00000185008	ROBO2

11678	21180	ENSG00000148344	PTGES

11679	21181	ENSG00000176912	C18orf56

11680	21185	ENSG00000168925	CTRB1

11681	21186	ENSG00000116983	HPCAL4

11682	21187	ENSG00000064012	CASP8

11683	21189	ENSG00000138646	HERC5

11684	21193	ENSG00000164144	ARFIP1

11685	21194	ENSG00000087157	PGS1

11686	21196	ENSG00000069424	KCNAB2

11687	21197	ENSG00000203902	PNMA6B

11688	21198	ENSG00000127328	RAB3IP

11689	21201	ENSG00000164615	CAMLG

11690	21204	ENSG00000124155	PIGT

11691	21205	ENSG00000196150	ZNF250

11692	21207	ENSG00000196535	MYO18A

11693	21209	ENSG00000172232	AZU1

11694	21211	ENSG00000134013	LOXL2

11695	21212	ENSG00000154529	CNTNAP3B

11696	21213	ENSG00000137486	ARRB1

11697	21214	ENSG00000012171	SEMA3B

11698	21217	ENSG00000138686	BBS7

11699	21218	ENSG00000115464	USP34

11700	21220	ENSG00000124664	SPDEF

11701	21221	ENSG00000101004	NINL

11702	21222	ENSG00000013293	SLC7A14

11703	21223	ENSG00000196735	HLA-DQA1

11704	21225	ENSG00000159921	GNE

11705	21226	ENSG00000105671	DDX49

11706	21227	ENSG00000158270	COLEC12

11707	21230	ENSG00000011028	MRC2

11708	21231	ENSG00000077235	GTF3C1

11709	21234	ENSG00000172661	FAM21C

11710	21235	ENSG00000174611	KY

11711	21237	ENSG00000176720	BOK

11712	21241	ENSG00000068912	C2orf30

11713	21242	ENSG00000181222	POLR2A

11714	21245	ENSG00000103740	ACSBG1

11715	21246	ENSG00000137764	MAP2K5

11716	21248	ENSG00000133226	SRRM1

11717	21250	ENSG00000153707	PTPRD

11718	21253	ENSG00000135457	TFCP2

11719	21257	ENSG00000152910	CNTNAP4

11720	21258	ENSG00000100453	GZMB

11721	21259	ENSG00000188613	NANOS1

11722	21260	ENSG00000160221	C21orf33

11723	21265	ENSG00000132002	DNAJB1

11724	21267	ENSG00000133739	LRRCC1

11725	21268	ENSG00000214050	FBXO16

11726	21269	ENSG00000166394	CYB5R2

11727	21272	ENSG00000102384	CENPI

11728	21276	ENSG00000206212	ENSG00000206212

11729	21278	ENSG00000135903	PAX3

11730	21279	ENSG00000143537	ADAM15

11731	21281	ENSG00000115468	EFHD1

11732	21285	ENSG00000112144	ICK

11733	21287	ENSG00000116584	ARHGEF2

11734	21289	ENSG00000182498	ENSG00000182498

11735	21290	ENSG00000162851	TFB2M

11736	21292	ENSG00000074181	NOTCH3

11737	21294	ENSG00000170445	HARS

11738	21295	ENSG00000159388	BTG2

11739	21296	ENSG00000140406	MESDC1

11740	21297	ENSG00000178394	HTR1A

11741	21301	ENSG00000142698	C1orf94

11742	21304	ENSG00000154620	TMSB4Y

11743	21308	ENSG00000164305	CASP3

11744	21310	ENSG00000173889	PHC3

11745	21312	ENSG00000065989	PDE4A

11746	21315	ENSG00000104112	SCG3

11747	21317	ENSG00000136112	ENSG00000136112

11748	21318	ENSG00000026508	CD44

11749	21319	ENSG00000174943	KCTD13

11750	21320	ENSG00000161203	AP2M1

11751	21321	ENSG00000163453	IGFBP7

11752	21324	ENSG00000031698	SARS

11753	21328	ENSG00000112365	ZBTB24

11754	21329	ENSG00000080608	KIAA0020

11755	21331	ENSG00000122484	RPAP2

11756	21332	ENSG00000169679	BUB1

11757	21334	ENSG00000130489	SCO2

11758	21335	ENSG00000003400	CASP10

11759	21336	ENSG00000107438	PDLIM1

11760	21338	ENSG00000108064	TFAM

11761	21339	ENSG00000128699	ORMDL1

11762	21340	ENSG00000204325	ENSG00000204325

11763	21341	ENSG00000149182	ARFGAP2

11764	21343	ENSG00000162385	MAGOH

11765	21345	ENSG00000197696	NMB

11766	21346	ENSG00000165629	ATP5C1

11767	21347	ENSG00000128513	POT1

11768	21348	ENSG00000100347	SAMM50

11769	21349	ENSG00000142875	PRKACB

11770	21350	ENSG00000132467	UTP3

11771	21352	ENSG00000162624	LHX8

11772	21353	ENSG00000129167	TPH1

11773	21355	ENSG00000204542	C6orf15

11774	21356	ENSG00000157219	HTR5A

11775	21359	ENSG00000205175	ENSG00000205175

11776	21362	ENSG00000104946	TBC1D17

11777	21363	ENSG00000043093	DCUN1D1

11778	21364	ENSG00000115652	UXS1

11779	21365	ENSG00000214944	RGNEF

11780	21366	ENSG00000166147	FBN1

11781	21367	ENSG00000135925	WNT10A

11782	21369	ENSG00000119681	LTBP2

11783	21373	ENSG00000167186	COQ7

11784	21375	ENSG00000197123	ZNF679

11785	21376	ENSG00000166140	ZFYVE19

11786	21377	ENSG00000197961	ZNF121

11787	21379	ENSG00000211652	IGLV7-43

11788	21382	ENSG00000113302	IL12B

11789	21383	ENSG00000198763	MT-ND2

11790	21384	ENSG00000184144	CNTN2

11791	21385	ENSG00000100079	LGALS2

11792	21386	ENSG00000112078	KCTD20

11793	21387	ENSG00000146776	ATXN7L1

11794	21388	ENSG00000188386	PPP3R2

11795	21389	ENSG00000101966	XIAP

11796	21391	ENSG00000171246	NPTX1

11797	21392	ENSG00000130150	MOSPD2

11798	21393	ENSG00000148459	PDSS1

11799	21394	ENSG00000163161	ERCC3

11800	21396	ENSG00000125247	TMTC4

11801	21397	ENSG00000197249	SERPINA1

11802	21398	ENSG00000066084	DIP2B

11803	21399	ENSG00000130940	CASZ1

11804	21403	ENSG00000213231	TCL1B

11805	21404	ENSG00000178538	CA8

11806	21406	ENSG00000172689	MS4A10

11807	21408	ENSG00000198855	FICD

11808	21412	ENSG00000135766	EGLN1

11809	21415	ENSG00000206488	ENSG00000206488

11810	21418	ENSG00000175054	ATR

11811	21419	ENSG00000074800	ENO1

11812	21423	ENSG00000172428	MYEOV2

11813	21424	ENSG00000131711	MAP1B

11814	21426	ENSG00000189410	SH2D5

11815	21427	ENSG00000151458	ANKRD50

11816	21432	ENSG00000125772	RP5-1022P6.2

11817	21433	ENSG00000140365	COMMD4

11818	21435	ENSG00000154803	FLCN

11819	21436	ENSG00000156467	UQCRB

11820	21437	ENSG00000103089	FA2H

11821	21438	ENSG00000166979	C21orf63

11822	21440	ENSG00000196498	NCOR2

11823	21441	ENSG00000162009	SSTR5

11824	21442	ENSG00000211889	TRDV2

11825	21443	ENSG00000159023	EPB41

11826	21444	ENSG00000006638	TBXA2R

11827	21447	ENSG00000166165	CKB

11828	21448	ENSG00000145649	GZMA

11829	21449	ENSG00000138835	RGS3

11830	21450	ENSG00000102050	PRAF2

11831	21451	ENSG00000161912	ENSG00000161912

11832	21455	ENSG00000100225	FBXO7

11833	21456	ENSG00000206279	ENSG00000206279

11834	21457	ENSG00000101746	NOL4

11835	21459	ENSG00000091879	ANGPT2

11836	21460	ENSG00000111358	GTF2H3

11837	21461	ENSG00000112559	MDFI

11838	21462	ENSG00000163053	SLC16A14

11839	21464	ENSG00000171729	TMEM51

11840	21466	ENSG00000108784	NAGLU

11841	21468	ENSG00000129204	USP6

11842	21470	ENSG00000125731	SH2D3A

11843	21471	ENSG00000175505	CLCF1

11844	21472	ENSG00000111262	KCNA1

11845	21473	ENSG00000196776	CD47

11846	21474	ENSG00000103197	TSC2

11847	21477	ENSG00000138613	APH1B

11848	21480	ENSG00000134690	CDCA8

11849	21481	ENSG00000176148	TCP11L1

11850	21482	ENSG00000185305	ARL15

11851	21483	ENSG00000076716	GPC4

11852	21484	ENSG00000115934	PPIL3

11853	21487	ENSG00000171608	PIK3CD

11854	21488	ENSG00000173366	TLR9

11855	21490	ENSG00000172890	NADSYN1

11856	21491	ENSG00000144747	TMF1

11857	21494	ENSG00000118523	CTGF

11858	21495	ENSG00000149091	DGKZ

11859	21496	ENSG00000164105	SAP30

11860	21499	ENSG00000176029	C11orf16

11861	21500	ENSG00000179912	R3HDM2

11862	21501	ENSG00000064601	CTSA

11863	21502	ENSG00000029534	ANK1

11864	21503	ENSG00000126217	MCF2L

11865	21504	ENSG00000114270	COL7A1

11866	21506	ENSG00000198918	RPL39

11867	21510	ENSG00000086062	B4GALT1

11868	21511	ENSG00000143257	NR1I3

11869	21512	ENSG00000067369	TP53BP1

11870	21515	ENSG00000196557	CACNA1H

11871	21516	ENSG00000100099	HPS4

11872	21517	ENSG00000182732	RGS6

11873	21520	ENSG00000121152	NCAPH

11874	21521	ENSG00000049167	ERCC8

11875	21524	ENSG00000143801	PSEN2

11876	21526	ENSG00000124222	STX16

11877	21530	ENSG00000175756	AURKAIP1

11878	21532	ENSG00000104626	ERI1

11879	21533	ENSG00000126709	IFI6

11880	21534	ENSG00000106052	TAX1BP1

11881	21536	ENSG00000204538	PSORS1C2

11882	21537	ENSG00000134532	SOX5

11883	21538	ENSG00000156052	GNAQ

11884	21539	ENSG00000172346	CSDC2

11885	21541	ENSG00000104738	MCM4

11886	21542	ENSG00000006451	RALA

11887	21546	ENSG00000108504	CDK3

11888	21548	ENSG00000136682	CBWD2

11889	21549	ENSG00000108010	GLRX3

11890	21551	ENSG00000119559	C19orf25

11891	21552	ENSG00000106682	EIF4H

11892	21554	ENSG00000111775	COX6A1
