Ensemble CGE_2A DFC_2A HIP_2A LGE_2A M1C.S1C_2A MFC_2A OFC_2A PCx_2A MGE_2A Ocx_2A HIP_2B HIP_3A S1C_3A V1C_4 STC_3B IPC_3A CBC_4 M1C_3A STR_3A DFC_4
ENSG00000136950 0 0 -6.24434840277778 -62.6158748577236 0 0 0 0 -104.729464903455 0 -27.9883873492547 -31.7656046375339 0 -5.13442910399729 0 0 -3.5053568800813 0 -7.4076133553523 -17.0001703760163
ENSG00000203722 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000165732 13.3322552591463 24.3615508045392 31.1326731927506 11.5531020223577 49.3078103048779 69.3628536128048 52.1530561924118 39.5051662652439 1.65875587737127 59.4987099745934 58.983220276084 59.1800229522357 129.62546195122 11.1177598526423 18.1154192090108 134.952195589431 -14.1032729640921 97.8794372865854 92.9300590955285 1.40327880928184
ENSG00000111961 -128.424155902778 -12.2222238668699 -2.3247895697832 -144.661190704607 -7.29474994071816 -20.7601195376016 -11.8982231046748 -31.635367442412 -55.6809422764228 -9.4945878641599 -42.1069901626016 -66.1197935806233 -214.644226341463 -44.6820837262873 -118.401274850949 -239.016643017446 18.2764451321138 -271.888958517107 -181.719919322493 -88.0293208655149
ENSG00000055118 0 -12.6496921104336 -4.94221516768293 0 -6.82691439193768 -10.9661744681572 -16.2109396358401 0 0 -3.33378384654472 -11.5604110128726 -4.67387269817073 0 0 0 0 0 0 0 0
ENSG00000165219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000185504 9.90062521680216 1.18980352642276 26.4691609434282 2.4281642107046 0 0 1.21015098577235 0 42.839216278794 2.45149504403794 -2.30674607723577 2.19350814701897 26.4066662754065 60.2544137821815 72.5202400186314 32.5332296832656 112.076257620257 19.6638300271003 47.961956766599 85.7305339617209
ENSG00000171150 -2.51185716463415 0 0 0 -2.63816050813008 0 0 0 0 0 0 -2.43370350609756 -2.39064435975609 -2.1863462398374 -2.1875312855691 -2.3619673306233 -2.32983992208672 -2.49374041666666 0 0
ENSG00000124571 189.813249460535 126.527277543191 126.919471293191 135.778210104167 152.592342756606 127.07558292937 58.908313640752 162.957453556064 141.709211049288 157.16853194021 86.4789268013212 110.616262221376 140.206949836552 104.98659577998 81.1934775736788 119.517570971375 110.658378535739 118.839621852134 100.988714626524 76.291693844004
ENSG00000184221 -10.0890038211382 -108.938129164126 -136.549178493394 -17.2407430843496 -122.18299829353 -97.8198094961044 -105.521765075373 -105.653169242039 0 -106.434035492039 -32.9565766658198 -40.8467554666328 -74.8783109832317 -72.4877012847222 -97.9845743809282 -70.1717148856707 -45.1182481563347 -98.7593001194106 -6.72768599593496 -117.958954662094
ENSG00000167601 0 0 0 0 0 0 0 0 0 0 -4.05647697831978 0 -92.8050001185637 -53.5522704878049 -30.2184951253388 -88.0237768902439 0 -92.3172526321138 -29.8923925271003 -70.8949362754065
ENSG00000188352 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000142599 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000048707 0 -1.96813832655827 -2.01794859078591 0 0 -1.94877512533875 -45.7023611136518 0 0 -1.82454326558266 -4.84655121273713 -1.61383325880759 0 0 0 0 0 0 0 0
ENSG00000143013 -17.7972756478659 -341.649942776931 -58.1737113270664 -7.2828107173103 -244.465527153625 -222.5341478125 -113.990307036755 -230.081200764736 -6.73426059535908 -257.990695710535 -16.1013698551829 -8.56622230436991 -15.9369075584349 132.802992735434 45.7965408756775 -62.3409812508468 -135.506024717988 -9.13389417428862 67.9363177777778 185.133541028117
ENSG00000164078 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000169016 0 0 0 0 0 -3.35789596544716 0 0 -3.37036404471545 0 -3.50446631436314 -3.40118065379404 -3.6306835704607 0 0 -3.5971008401084 -3.29411603658537 -3.47970744579946 -3.62895030487805 -3.16786581300813
ENSG00000109519 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000160097 -6.9650020545393 -16.7274748949865 -6.80159522527101 -20.0846335433604 -22.9834870901084 -12.9193129945799 -10.1995947374661 -13.7709118766938 -2.30095381605691 -10.0055405098239 -37.4720912872629 -31.1809774220867 -40.2076197865853 -3.59951043191057 -37.8746998136856 -36.8784619207317 40.8738875457317 -45.6243210569105 -44.8001880487805 -14.5034099864499
ENSG00000185527 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000147684 -82.6641918766939 -22.3794501050136 -92.8149214854338 -75.0180450575882 -67.2276935738483 -33.4720721832656 -49.5888024983063 -33.2852121832656 -129.049099757791 -39.7082266954608 -35.0139091819106 -37.815311227981 -31.483498531504 -34.149423219851 -1.57685303861789 -37.671677623645 -19.8712145663956 -36.9702881927506 -39.9999183519648 -38.1460240887534
ENSG00000066468 92.8844347959011 39.3675760763889 0 106.747471599763 74.7617438202913 10.1972950745257 10.1751457452574 31.8197514989837 115.33007729082 65.0122361712398 25.3308039075203 18.4446137804878 -196.739354049797 0 0 -134.127888207994 0 -196.667461448171 0 -102.097293184282
ENSG00000157823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000158050 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000100439 29.3292043800813 29.0540220630081 29.515403648374 2.26027766260162 4.78882164634146 38.8598848450203 80.4719184832317 0 7.1629154911924 2.26198478658536 2.08588962059621 12.7674885704607 -19.0911410806233 -8.95864917005421 -4.70487684281843 -22.128358553523 115.591647439871 -4.8214364600271 -4.58953517276423 0
ENSG00000138032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000171988 0 0 0 0 0 0 0 0 0 0 0 0 14.5298593834688 77.053240152439 29.0798157249322 14.4736181910569 0 5.3386383096206 0 0
ENSG00000101335 0 0 0 0 0 0 0 0 0 0 0 -8.90053820968835 -5.91664461890244 -48.9719894961044 -2.61386724085366 0 -56.3428660052507 -5.98702594681572 -5.88892455115176 -16.6317000677507
ENSG00000177105 0 0 0 0 0 0 0 0 0 0 0 0 -3.08463514566396 -10.7546153726287 -10.7917638584011 -2.85039690718157 0 -11.5838877235772 -12.275203604336 -10.9657804742547
ENSG00000159110 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000047644 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000198954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000143797 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000126016 0 0 0 0 0 0 0 0 0 0 0 0 0 -27.2971742123984 -2.30960254573171 0 0 0 0 -11.9933307181572
ENSG00000112029 813.698822251015 768.074049261517 667.064317400067 757.330973184281 660.434240713076 724.714619190379 661.037029269986 672.335905774051 775.148605186314 768.505782660908 551.972502426321 431.56670833418 -74.5386495647019 -59.6477273594173 -53.792959607046 -71.6390607638889 136.088319994072 -62.2753087144308 265.905883388381 -91.1156418377371
ENSG00000148339 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000055130 0 0 0 0 13.9374014210704 0 0 3.3397862652439 0 13.4735223153794 0 0 0 0 0 0 0 2.91388766768293 0 1.36631855182927
ENSG00000173153 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000142657 51.7981273941395 138.608814919546 78.6518406224593 64.7865232274729 32.8425036610772 78.404103793191 72.1653263236788 125.755731779302 70.134585436145 79.3130510492885 132.606824838245 141.747096698001 152.493862104506 193.559020407351 170.5705666167 157.920297832825 46.3096147721884 152.211648832148 110.387593066565 146.913075605522
ENSG00000084090 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000126432 -1.91715145833333 -1.99638779979675 0 0 -8.04777365006776 0 -1.92627548272358 -3.93770159552846 0 -3.89089602642277 0 -1.76276881605691 -7.21381267445799 -18.3561484502033 -3.28963993902439 -13.6313712737127 -1.76714149898374 -7.25680383976964 -1.69267866023035 -1.60912866361789
ENSG00000118707 611.244222648205 604.148411398205 645.996065087229 501.353941625169 619.781662465277 642.206730463245 561.036919897527 548.461293926998 532.088119262364 649.937406550643 476.502464695969 288.312060629234 -75.7831502930216 -59.1750925965447 -38.2841976592141 -58.3372939075203 276.261928257961 -69.1527678539972 -31.6037169088753 -74.0158952337398
ENSG00000178860 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000174891 0 0 0 0 0 0 0 0 0 0 0 0 0 -4.04323961720867 -8.23066017107046 0 0 0 0 0
ENSG00000112031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000165209 1.82373672764227 0 0 3.60092875169376 0 0 9.77459005250675 1.75254559959349 1.79682288109756 0 8.70351579776423 10.4842588194444 25.6807173577236 22.2260998628049 26.3412846544716 42.2893823086044 15.353712776084 30.6135601355014 23.4836861720867 14.3944371256775
ENSG00000105323 53.2382317208672 31.2650269715447 29.5750112652438 38.8203760501355 83.9318990193088 38.4352307249322 21.5181598780487 39.0605315379403 48.4723792920054 31.4770468902438 19.2049150271003 19.5414009485095 7.99304141090787 11.1428486483739 18.1325909552845 18.9618367073171 29.2812382655827 10.6974013567073 16.1082160924796 7.37201105521679
ENSG00000175745 65.5499259180216 -130.081158733062 56.2855828082655 0 0 -137.530676949526 -64.7040592327236 19.5308779844173 29.4257038448509 37.8245379979675 72.226289695122 26.3933614668022 -20.0232148577236 52.4564556792005 74.3567745223577 0 5.63814705284553 -55.0479222848916 -31.484938401084 0
ENSG00000169251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000164077 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000148672 0 0 0 0 0 0 0 0 0 0 0 0 -53.524702354336 -31.3047237144309 -81.9433221256776 -45.7327934789973 0 -67.2633109654471 -46.0908068123306 -36.2582164363144
ENSG00000155463 1.56113738313008 1.55501130589431 5.01267003048781 1.52456761686992 3.45951630589431 1.56057946646341 6.72860346036585 3.20408805386178 3.41981589939025 3.38680411077235 2.78740324356369 0 2.7963391243225 1.22780576727642 0 2.96080885331979 3.02861524898375 2.97191500508131 0 1.25464414634146
ENSG00000115252 -21.5145997357724 12.0026660281165 10.9250920037263 -63.9680198509486 0 11.1782206012873 0 12.1700607232385 -3.68100387872629 11.2384616073848 68.8622656487128 56.6463800796071 73.5650722137534 -3.02966786246613 9.89899046409215 62.425582769309 0 68.4624644563008 -103.482085613144 5.6997895951897
ENSG00000118785 0 0 0 0 0 0 0 0 0 0 0 0 -4.32807094173442 0 0 0 0 0 0 -32.8874698644987
ENSG00000168071 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000137500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000073969 -220.159554800136 -210.67478520664 -138.797239349594 -166.034198485773 -156.89698550813 -156.197844593496 -138.386782845529 -108.222814801829 -92.534113191057 -151.356131941057 -64.3890597933604 -85.7903006707317 -33.5766562838754 -141.071379806911 -117.241344837398 -36.6471425033875 -36.0873353082656 -41.4934672052845 -85.344684302168 -102.830422997967
ENSG00000175279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000122862 0 0 0 0 0 0 0 0 0 0 0 0 -16.2672582876016 0 0 0 0 0 0 0
ENSG00000101084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000148346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000196584 113.967820196477 43.6527945460704 0 227.550050838414 330.234832682927 10.7790811415989 0 89.1988770731707 0 330.454142012195 0 0 -22.1167591802168 -5.29827081300813 -5.21151720528455 -15.6912341768293 0 -15.6380816700542 0 -8.57121993394309
ENSG00000150456 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000119973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.71040235772358 0 0 0
ENSG00000214706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000169006 -69.802301795393 -108.385391656504 -107.948257936992 -85.4352199068428 -145.75495833164 -92.3356510416667 -119.499526067073 -87.7592626270326 -108.739617876016 -100.544217378049 -148.546123548442 -102.612411554878 -95.8394548204607 -143.180401515921 -117.617235682588 -118.915358883808 -48.4863284078591 -92.6566168597561 -119.158912677846 -148.234796658198
ENSG00000091844 -3.37270803861789 0 -10.2213992022358 0 0 0 0 -3.46334744918699 0 -10.2982285924797 0 0 30.1302487432249 185.046971348238 53.3370222645664 0 51.4408916310976 41.5627958993902 27.4321850474255 193.736905006775
ENSG00000171159 -18.5445282291667 -13.8463346875 -17.0146491336382 -2.89634858485773 -9.36503455030489 -1.45531471544716 -13.872703132622 -2.91189872713415 0 -9.31734680640245 0 0 0 -2.3924978277439 0 0 0 0 0 0
ENSG00000185100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.41884501693767 -8.07819886856367 0 0 0 0
ENSG00000143337 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000204084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000071967 0 0 48.0900595071138 0 0 19.4785527608401 32.1776732215447 0 -10.614869673103 0 3.36610802168022 21.3678402151084 -341.366018535738 -160.673039326728 -37.1728844850949 -309.31766694021 10.4289546985095 -328.147850124492 -160.772220993394 -168.895984265752
ENSG00000172432 0 1.90658114837398 0 0 0 0 0 0 0 0 0 0 5.24898080792683 13.1922914456301 4.89406023373984 3.3233683147019 0 11.9394084950881 3.30453342310299 25.4661246248306
ENSG00000100281 35.9720804488482 62.2655309586721 50.976758147019 38.9096334976287 108.547981336382 68.8235588888888 27.8469371612466 50.8324555860434 62.3421459281842 85.6729745867208 70.3240760535231 22.8840459349594 30.6231143207995 162.168890794377 115.989207511856 70.0785301727643 11.4354631216125 18.5630493512873 46.7452740853659 128.706391659892
ENSG00000118705 1.29551403116531 12.3023585145664 13.6888258960027 0 26.3054411720866 22.9661887872628 28.1029706741192 13.7880911399051 0 13.6882425626693 26.5963312483063 16.3362885010163 10.5426324170054 0 7.46274835365854 6.81700108909214 16.4739867293361 1.13333140921409 0 0
ENSG00000172590 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000116874 1.9293331300813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000122958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000164885 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000198961 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000119522 -2.04339702235772 0 0 0 0 0 0 0 0 0 0 0 -3.84115684451219 0 0 -3.72652418868564 -1.75990866192411 -5.90157812499999 0 0
ENSG00000142039 0 0 0 0 0 0 0 0 0 0 1.70828067411924 0 0 4.8707718648374 0 0 19.4947729276762 1.73190091124662 0 8.50083302845529
ENSG00000182054 2.48485058943089 2.42414164634146 2.32277428861789 2.4430193699187 4.54833586890244 4.70181279979674 2.2679543495935 2.39730075203252 4.52600345020325 2.33293959349593 0 0 0 0 0 0 0 0 0 0
ENSG00000152591 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000132953 1.87339258130081 0 0 0 1.81329818089431 4.19552401422764 0 0 0 1.88142167682927 0 0 0 0 0 0 0 0 0 0
ENSG00000162302 -36.7681126634486 -11.1420880902778 -64.2953557630421 -54.3458175702914 -24.0238495079607 -38.1331581207656 -44.609846025576 -44.563692529641 -39.6452173585705 -64.3136470740177 -57.5397836780149 -40.5603344808604 -36.5285363761857 -44.8038246815719 -49.202226555725 -53.95693118479 -75.6363942047764 -31.7272357596545 -33.391447216294 -47.8024265032182
ENSG00000157227 0 0 0 0 0 1.82423089600271 26.806813756775 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000178053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000106976 -572.76646898374 -370.450563648374 -533.317711278794 -138.747199720529 -360.334740965447 -353.059918678862 -249.609781346545 -321.227373257114 -297.703953338415 -448.145121260163 -379.850689263211 -302.327005574187 -31.0047488821138 -54.7583342699865 -65.626530945122 -56.6636400423442 -54.2931901117886 -33.6534838482385 -101.702566742886 -17.900574971206
ENSG00000143919 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.29591761178862 -7.8931009993225 0 0 0 0 -7.8375541395664
ENSG00000164896 -2.41559054369919 0 -2.46735895325203 -2.44942512195122 0 0 0 -2.37658517276423 -2.37858147357724 0 -2.33285435636856 -2.29104564363144 -2.36436383468835 -2.31450835873984 -2.26382520833333 -2.32119413956639 -2.53286380758807 -2.34066245934959 -2.33594072493225 -2.38390907520325
ENSG00000004455 0 3.10439429878048 0 0 0 0 0 0 0 0 0 0 0 10.510758822832 0 0 0 0 0 0
ENSG00000142655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000156502 0 0 0 0 0 0 0 0 0 0 0 2.78264271849594 2.86235380250678 0 2.69831447662602 2.95921529302169 0 0 0 2.59644836890244
ENSG00000152952 129.797583856707 0 190.045621609925 57.3199497611788 0 77.1559489939024 93.2589041327913 0 11.6654820596206 0 54.2856180403117 63.4019305335366 -102.193505602981 -17.0195300152439 -9.23731118902439 -68.1847111314363 0 -86.9139684688347 0 -81.0151432655827
ENSG00000184990 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000135837 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000170502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000120837 0 0 0 0 0 0 0 0 0 0 2.20070165650407 0 0 0 0 0 0 0 0 0
ENSG00000100284 -38.0952498763551 -4.01550865853659 -1.68630365853659 -37.912749266599 -1.84265276422765 -4.02967302845529 -4.18855337398374 -25.7187632723578 -17.4540764566396 -10.2897208909214 -33.0655402422087 -3.72428194444444 -32.9912363397696 -40.4827222984418 -51.5151268207995 -29.6714415921409 -1.57144760840109 -22.9767598509485 -39.6506143140244 -33.4631210044038
ENSG00000142046 -2.64873899390245 0 2.99457323170732 0 0 0 0 0 0 2.78770408536585 0 -2.32297970867209 -8.60974840955284 0 -2.34739350609757 -2.69922739837399 -6.0560274898374 -9.10394892784553 15.1134109908537 -21.5376592378049
ENSG00000112874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000167244 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000110851 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000152592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000142166 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000112062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000168827 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000166441 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000132109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000144028 156.595255713923 86.2014515531841 139.162188579776 138.91669742124 153.784135287093 129.421321333841 47.5473715921409 145.956277715955 145.875464301321 143.569190434451 20.1042452676152 82.3829805132115 39.6293826050136 41.0171974356368 15.0453627235772 36.3577376727642 108.457250622459 45.0969680047426 64.5151302811653 7.49317045223577
ENSG00000029559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.47641043699187 0 0 0 0 0
ENSG00000185043 0 0 0 0 0 0 0 0 0 0 0 0 -16.9360432367886 -26.0939717073171 -19.8636647408537 -14.4457106707317 -8.46208552845528 -18.8223609247967 -27.8448819698509 -17.8466357621951
ENSG00000116106 73.9131045968835 12.6368134942412 23.1131716548103 69.4205094275067 22.6725519596883 18.6700010416667 5.62312197662601 19.1858332977642 91.9568925508129 22.8885020308265 37.7390343800813 54.2069022798103 -131.982567076558 103.463270269309 17.3210190904472 -66.7872596121274 9.29049565210027 -164.961647191734 91.5645518936314 32.6885960060976
ENSG00000163347 -21.4165771493903 -33.7177331571816 -3.59782605691057 -33.3491637262873 -44.3732567140922 -39.5416991327913 -32.5347766531165 -40.5590410230353 -21.5999499644309 -34.0437150271003 -35.6653378523035 -35.0721899864499 -13.5816977151084 -12.9672919156504 -24.8534754894986 -18.9615474576558 -19.5724290294715 -6.5418397645664 -35.489115596206 449.258482960705
ENSG00000146063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000116815 7.27705156165311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000100292 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000168065 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000158955 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000114698 -6.197725 -8.9843462855691 0 -63.3434111331301 -32.4171868631436 0 0 -2.82637042682927 -51.7050732825204 -2.80225286585366 -2.4843606402439 -2.50077128387534 -209.93131071477 -95.7045114786585 -110.699075943428 -225.929986021341 -5.46796576558265 -238.293498062331 -167.938115210027 -80.9030740870596
ENSG00000107581 3.09800805894309 3.09384209349593 6.12223910569105 5.97743223577235 6.34308489837398 5.95772711382114 3.02633191056911 6.2524543699187 6.06807117886179 6.30461416666666 5.68194841463415 5.66730077235773 2.97475925135502 2.68813312245935 2.80939306910569 5.5765841192412 0 5.57664748644987 2.66894049457995 2.52477299288618
ENSG00000114383 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000116525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.6353858350271 0
ENSG00000102081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000167081 481.724475314194 -7.31136112466126 10.0534352710027 665.017287006267 -6.95237352303524 -30.6663033621274 177.025138940549 -14.3765968682249 672.925403794885 -6.75985966124662 -81.0995296841124 -108.746055901931 -115.363918808435 -65.3747405098239 -57.2181487059621 -97.4837098704268 435.672678620427 -100.130587360264 789.965691757284 -96.7251941387195
ENSG00000105186 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000127241 -10.6602839634146 552.311091956301 699.900226082317 -13.4174020833333 330.981667844681 690.821236509146 513.362360960365 110.113806632791 -13.0828712906504 454.675673935467 351.767552038449 312.284944460535 -23.8845115447154 -28.929675945122 -33.6387223348577 -26.4999344918699 -20.6376749593496 -27.430163699187 -41.2812124161585 -28.8017053658537
